Sentença	Id	Index	Granularidade	Documento
Para balizar os trabalhos de revisão dos códigos de ética federais, o Grupo de Trabalho Interministerial GT- tica realizou, em 25 de fevereiro, um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais.	12	0	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
Durante a 3 reunião ordinária do colegiado, foram abordados 17 códigos de ética utilizados em sete países.	12	1	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
Também foram analisados normativos éticos de estatais e entes subnacionais, além de orientações oriundas de convenções internacionais, das quais o Brasil é signatário.	12	2	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
O objetivo do estudo de Direito comparado é apresentar parâmetros de referência, com base nas melhores práticas nacionais e internacionais, para o enfrentamento, inclusive, de temas da atualidade, tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos.	12	3	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
Durante a reunião, também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos.	12	4	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental.	12	5	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
GT- TICA	12	6	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103, publicada no DOU em 21 de dezembro de 2020, com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização, Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União, designados pela Portaria SG n 105, publicada em 24 de dezembro de 2020, com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal.	12	7	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
Texto divulgado com informações da Secretaria-Geral da Presidência da República	12	8	0	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
11	12	-1	1	Para balizar os trabalhos de revisão dos códigos de ética federais , o Grupo de Trabalho Interministerial GT- tica realizou , em 25 de fevereiro , um debate entre os seus integrantes sobre um estudo comparado de normativos nacionais e internacionais . Durante a 3 reunião ordinária do colegiado , foram abordados 17 códigos de ética utilizados em sete países . Também foram analisados normativos éticos de estatais e entes subnacionais , além de orientações oriundas de convenções internacionais , das quais o Brasil é signatário . O objetivo do estudo de Direito comparado é apresentar parâmetros de referência , com base nas melhores práticas nacionais e internacionais , para o enfrentamento , inclusive , de temas da atualidade , tais como mídias sociais teletrabalho assédios proteção de dados e resolução consensual de conflitos . Durante a reunião , também foram definidos os responsáveis pelas relatorias técnicas de temas que serão objeto de estudos específicos . Entre eles ética digital esfera pública e privada de atuação do servidor público assédios e estrutura procedimental . GT- TICA O Grupo de Trabalho Interministerial GT- tica foi instituído pela Portaria Interministerial n 103 , publicada no DOU em 21 de dezembro de 2020 , com participação de representantes da Secretaria de Controle Interno da Secretaria-Geral da Presidência da República da Secretaria de Transparência e Prevenção da Corrupção da Controladoria-Geral da União da Secretaria Especial de Desburocratização , Gestão e Governo Digital do Ministério da Economia e da Advocacia-Geral da União , designados pela Portaria SG n 105 , publicada em 24 de dezembro de 2020 , com o objetivo de apresentar à Comissão de tica Pública da Presidência da República proposta de revisão do Código de Conduta da Alta Administração Federal e do Código de tica dos Servidores Públicos Civis do Poder Executivo federal . Texto divulgado com informações da Secretaria-Geral da Presidência da República
A Controladoria-Geral da União CGU realizará, no próximo dia 11 de março, das 15h às 16h30, uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD .	13	0	0	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD .	13	1	0	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI, além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades.	13	2	0	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer, apresentará aos servidores as boas práticas no tratamento da informação pessoal.	13	3	0	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR.	13	4	0	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
12	13	-1	1	A Controladoria-Geral da União CGU realizará , no próximo dia 11 de março , das 15h às 16h30 , uma nova live de capacitação sobre a Lei de Acesso à Informação LAI , desta vez com o tema Tratamento da Informação Pessoal em face da LAI e da LGPD . O objetivo é orientar os órgãos e entidades do Governo Federal quanto à necessidade de dar o correto tratamento aos dados pessoais no fluxo da Lei de Acesso à Informação LAI e em face da Lei Geral de Proteção de Dados Pessoais LGPD . A capacitação Tratamento da Informação Pessoal em face da LAI e da LGPD é voltada às equipes dos Serviços de Informações ao Cidadão SICs e servidores designados como Autoridades de Monitoramento da LAI , além de servidores que atuam como pontos focais da Lei de Acesso à Informação nos órgãos e entidades . A diretora da Autoridade Nacional de Proteção de Dados ANPD , Miriam Wimmer , apresentará aos servidores as boas práticas no tratamento da informação pessoal . Faça sua inscrição em https formularios.cgu.gov.br index.php 328961 lang pt-BR .
A Controladoria-Geral da União CGU realizou, no dia 23 de fevereiro, de forma remota, a 16	14	0	0	A Controladoria-Geral da União CGU realizou , no dia 23 de fevereiro , de forma remota , a 16 Reunião Comissão de Coordenação de Controle Interno CCCI . Na ocasião , foram abordados os seguintes temas análise de impacto regulatório do Termo de Ajustamento da Gestão revisão da IN n 09 , de 09 de Outubro de 2018 , a qual dispõe sobre o Plano Anual de Auditoria Interna PAINT e sobre o Relatório Anual de Atividades de Auditoria Interna RAINT e proposta de alteração da designação dos rgãos Setoriais do Sistema de Controle Interno e das Unidades Setoriais de Controle Interno das Forças Armadas , a fim de adequar essa nomenclatura às atividades de Auditoria Interna Governamental exercidas , efetivamente , por esses órgãos . O encontro contou com a participação do secretário-executivo da CGU , José Marcelo Castro de Carvalho , do secretário Federal de Controle Interno , Antônio Carlos Bezerra Leonel , do secretário de Controle Interno do Ministério da Defesa , Paulo Ricardo Grazziotin Gomes , do chefe de Auditoria Interna da Caixa Econômica Federal , Marco Antônio Varela , com destaque para os novos integrantes da Comissão , o chefe da Assessoria Especial de Controle Interno do Ministério da Infraestrutura , Wagner Alessander Ferreira , e o chefe da Auditoria Interna da Universidade Tecnológica Federal do Paraná UTFPR , Tiago Hideki Niwa . Função consultiva A CCCI é um órgão colegiado de função consultiva do Sistema de Controle Interno do Poder Executivo Federal . A Comissão tem a finalidade de efetuar análises , formular propostas e sugerir procedimentos para avaliação e aperfeiçoamento do controle interno no âmbito do Governo Federal .
Reunião Comissão de Coordenação de Controle Interno CCCI .	14	1	0	A Controladoria-Geral da União CGU realizou , no dia 23 de fevereiro , de forma remota , a 16 Reunião Comissão de Coordenação de Controle Interno CCCI . Na ocasião , foram abordados os seguintes temas análise de impacto regulatório do Termo de Ajustamento da Gestão revisão da IN n 09 , de 09 de Outubro de 2018 , a qual dispõe sobre o Plano Anual de Auditoria Interna PAINT e sobre o Relatório Anual de Atividades de Auditoria Interna RAINT e proposta de alteração da designação dos rgãos Setoriais do Sistema de Controle Interno e das Unidades Setoriais de Controle Interno das Forças Armadas , a fim de adequar essa nomenclatura às atividades de Auditoria Interna Governamental exercidas , efetivamente , por esses órgãos . O encontro contou com a participação do secretário-executivo da CGU , José Marcelo Castro de Carvalho , do secretário Federal de Controle Interno , Antônio Carlos Bezerra Leonel , do secretário de Controle Interno do Ministério da Defesa , Paulo Ricardo Grazziotin Gomes , do chefe de Auditoria Interna da Caixa Econômica Federal , Marco Antônio Varela , com destaque para os novos integrantes da Comissão , o chefe da Assessoria Especial de Controle Interno do Ministério da Infraestrutura , Wagner Alessander Ferreira , e o chefe da Auditoria Interna da Universidade Tecnológica Federal do Paraná UTFPR , Tiago Hideki Niwa . Função consultiva A CCCI é um órgão colegiado de função consultiva do Sistema de Controle Interno do Poder Executivo Federal . A Comissão tem a finalidade de efetuar análises , formular propostas e sugerir procedimentos para avaliação e aperfeiçoamento do controle interno no âmbito do Governo Federal .
Na ocasião, foram abordados os seguintes temas análise de impacto regulatório do Termo de Ajustamento da Gestão revisão da IN n 09, de 09 de Outubro de 2018, a qual dispõe sobre o Plano Anual de Auditoria Interna PAINT e sobre o Relatório Anual de Atividades de Auditoria Interna RAINT e proposta de alteração da designação dos rgãos Setoriais do Sistema de Controle Interno e das Unidades Setoriais de Controle Interno das Forças Armadas, a fim de adequar essa nomenclatura às atividades de Auditoria Interna Governamental exercidas, efetivamente, por esses órgãos.	14	2	0	A Controladoria-Geral da União CGU realizou , no dia 23 de fevereiro , de forma remota , a 16 Reunião Comissão de Coordenação de Controle Interno CCCI . Na ocasião , foram abordados os seguintes temas análise de impacto regulatório do Termo de Ajustamento da Gestão revisão da IN n 09 , de 09 de Outubro de 2018 , a qual dispõe sobre o Plano Anual de Auditoria Interna PAINT e sobre o Relatório Anual de Atividades de Auditoria Interna RAINT e proposta de alteração da designação dos rgãos Setoriais do Sistema de Controle Interno e das Unidades Setoriais de Controle Interno das Forças Armadas , a fim de adequar essa nomenclatura às atividades de Auditoria Interna Governamental exercidas , efetivamente , por esses órgãos . O encontro contou com a participação do secretário-executivo da CGU , José Marcelo Castro de Carvalho , do secretário Federal de Controle Interno , Antônio Carlos Bezerra Leonel , do secretário de Controle Interno do Ministério da Defesa , Paulo Ricardo Grazziotin Gomes , do chefe de Auditoria Interna da Caixa Econômica Federal , Marco Antônio Varela , com destaque para os novos integrantes da Comissão , o chefe da Assessoria Especial de Controle Interno do Ministério da Infraestrutura , Wagner Alessander Ferreira , e o chefe da Auditoria Interna da Universidade Tecnológica Federal do Paraná UTFPR , Tiago Hideki Niwa . Função consultiva A CCCI é um órgão colegiado de função consultiva do Sistema de Controle Interno do Poder Executivo Federal . A Comissão tem a finalidade de efetuar análises , formular propostas e sugerir procedimentos para avaliação e aperfeiçoamento do controle interno no âmbito do Governo Federal .
